"x"
-2.29602892198561
-2.02197973178018
10
-1.08303246578929
-0.93288892082902
-0.713147556747557
4.25668767081017
-1.32272648654306
-1.37324189207454
-1.62676002536658
10
-8.92501825530919
-8.85140478375447
-5.40398567101861
10
-0.888811787427643
-0.775544062571845
-0.777221362768357
3.20319161554439
-10
-7.50708062839388
-5.40167615584919
-6.26881299024032
-8.47848798158345
-2.96845387103144
-1.07718481865689
-1.97934965921007
-10
-5.24395477969927
-3.10893834111853
-4.02410528200278
-10
-10
-10
-10
-10
-3.86254613271932
-1.60279645946587
-2.13370882982171
-0.547602844469668
-10
5.99780213440365
10
-1.88173736764342
-0.979655037945671
-1.18739683097797
0.116074473417654
0.462867167121897
0.623701339183955
-0.983219572843742
-0.760220922169944
0.726659747634076
-0.92123569087801
10
3.36219532846053
-10
10
10
-10
-10
-10
-10
9.37017819287095
-10
-10
-10
-10
10
-10
-10
-10
-10
-10
-10
-10
-10
-5.05441695238344
-10
-10
-10
-10
-10
-10
-10
0.722747610203317
1.15780342712818
3.92552269393936
2.32812991702821
0.778245719321782
1.64289382021604
0.791040733818013
0.352351897293255
0.983620261458536
0.0195711347738102
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
0.50480290085924
-0.152147009745904
0.198974868373711
0.613615182744844
-3.9049017130062
-2.9676915014532
-1.05582007288454
-2.56467420913646
-2.33492637678154
0.198640624766669
0.0611190488294499
-0.0401636832858677
-2.34402940475209
-1.08547869325438
-1.82525241278646
-1.41883889753538
-3.69418494950966
-0.101204037409438
-2.49593084524866
-0.671865020860625
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
2.72747902014847
9.31632852949352
5.8451354685673
3.15107128896709
2.08796065949442
2.9425487650143
2.60919649091898
9.69031790016948
9.14669499861213
3.4908348517381
5.70086802206849
4.2346663726406
6.14971968271144
3.90461151819734
6.17370746229961
4.08489536175006
2.46012080025834
9.49048766060322
3.47406002538214
3.13723624231926
-1.7191776004582
-0.61137002623194
-1.14948882433614
-0.718452591485556
-1.79320309607276
-0.508069164841678
-1.11644135669425
-0.653252990291957
-1.85409719729705
-0.449201294797147
-1.05722188835002
-0.596666311739144
-1.88795620259991
-0.39812006620409
-1.08682254394945
-0.576934174112569
-1.98328710173362
-0.388431380097326
-1.10919779031836
-0.590574199679518
-2.13568713088094
-0.40219466976559
-1.1561672522685
-0.580345578558421
-2.19386898994231
-0.433498110348369
-1.24164874250333
-0.60423661273126
0.910725651889845
0.58459936275842
0.737658928945158
0.517335432392227
-0.763381335931736
-2.31447904891736
-1.87392345314578
-0.924080309489891
-1.29417682851594
-2.43082631379372
-2.35247646766493
-0.575436894837312
-1.40633306399476
-2.12503433214531
-2.09998240816104
-0.694474695992077
-1.45720483389542
-1.74223890054318
-1.82600569067181
-1.01319218930547
-1.50193056809121
-1.40170156063397
-1.61296673667431
-1.15103074976956
-1.54765233159143
-1.13177348142202
-1.44188482704678
-1.05004358500477
-1.61281927094388
-0.919539612575206
-1.29360854042927
-0.913625446800375
-1.67590745850061
-0.743900119841148
-1.18572342804834
-0.814298483388353
-0.86239525677905
-0.406038572623961
-0.558712536421345
-1.53274496918326
-0.461095713224862
-0.347176103998126
-0.247507822374026
-0.2827521535313
-0.399934567695561
-0.199865028589462
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-0.791379416565835
-0.318584914095723
-0.720436158941066
-1.89420807941092
-0.512006197357563
-10
-9.35172035789945
-10
-10
-10
-10
-9.33225026150136
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
0.589473691383481
0.214858003170394
0.0581439377038552
-10
-9.67286880717721
0.310649899979065
0.183073613110378
1.49434785418693
10
10
-10
3.65125255309261
10
10
-9.31376746063161
5.15735783085191
10
10
-9.32745012290735
-10
3.92876033754725
10
-4.47672265186571
-2.18558902211943
10
10
-10
-1.38598787336273
-1.25287426662622
0.569728972076808
4.1867752325628
-0.31542489705192
0.847658138699531
3.29579619120602
-2.11975412209407
-1.92966553300475
-1.6579248839029
-0.0146289541408551
4.28433297787067
-5.23802340441399
-10
-10
10
-4.92437938778463
-4.71195554764055
0.288868685527922
9.21016176649552
-10
-10
-10
-8.99938529932095
-10
-10
-7.11567542507978
-4.83911216776467
-10
-10
-10
-8.59378907130982
-10
-10
-10
-10
-10
-9.09904932186385
-9.37725851355515
-7.28662066882575
